Time,Source,Destination,Protocol,Length,Src port,Dest port,Target
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63211,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63212,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63213,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63214,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63215,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63216,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63217,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63218,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63219,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63220,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63221,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63222,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63223,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63224,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63225,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63226,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63227,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63228,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63229,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63230,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63231,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63232,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63669,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63670,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63671,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63672,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63673,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63674,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63675,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60678,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60679,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60680,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60681,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60682,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60683,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60684,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60685,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60686,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60687,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60688,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60689,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60690,80,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,61021,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,61022,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,61023,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,61024,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,61025,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,61026,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,61027,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63748,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63749,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63750,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63751,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63752,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63753,0
21:08.7,192.168.122.34,192.168.122.190,TCP,54,60691,80,0
21:08.7,192.168.122.34,192.168.122.190,TCP,54,60692,80,0
21:08.7,192.168.122.34,192.168.122.190,TCP,54,60693,80,0
21:08.7,192.168.122.34,192.168.122.190,TCP,54,60694,80,0
21:08.7,192.168.122.34,192.168.122.190,TCP,54,60695,80,0
21:08.7,192.168.122.34,192.168.122.190,TCP,54,60696,80,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63754,0
21:08.7,192.168.122.190,192.168.122.46,TCP,66,80,49758,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63755,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63756,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63757,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63758,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63759,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63760,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61028,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61029,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61030,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61031,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61032,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61033,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61034,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61035,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61036,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61037,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61038,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61039,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61040,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61041,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61042,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61043,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61044,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61045,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61046,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61047,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61048,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61049,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61050,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61051,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61052,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61053,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61054,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61055,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61056,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61057,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61058,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61059,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61060,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61061,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61062,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61063,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61064,0
21:08.7,192.168.122.190,192.168.122.46,TCP,66,80,49748,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61065,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61066,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61067,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61068,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61069,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61070,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61071,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61072,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61073,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61074,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61075,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61076,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61077,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61078,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61079,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61080,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61081,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61082,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61083,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61084,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61085,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61086,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61087,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61088,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61089,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61090,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,63761,0
21:08.7,192.168.122.190,192.168.122.46,TCP,66,80,49759,0
21:08.7,192.168.122.34,192.168.122.190,TCP,54,60697,80,0
21:08.7,192.168.122.34,192.168.122.190,TCP,54,60698,80,0
21:08.7,192.168.122.190,192.168.122.46,TCP,66,80,49761,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61091,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61092,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61093,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61094,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61095,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61096,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61097,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61098,0
21:08.7,192.168.122.190,192.168.122.46,TCP,66,80,49749,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61099,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61100,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61101,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61102,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61103,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61104,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61105,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61106,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61107,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61108,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61109,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61110,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61111,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61112,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61113,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61114,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61115,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61116,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61117,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61118,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61119,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61120,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61121,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61122,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61123,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61124,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61125,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61126,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61127,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61128,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61129,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61130,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61131,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61132,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61133,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61134,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61135,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61136,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61137,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61138,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61139,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61140,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61141,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61142,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61143,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61144,0
21:08.7,192.168.122.190,192.168.122.46,TCP,66,80,49750,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61145,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61146,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61147,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61148,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61149,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61150,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61151,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61152,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61153,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61154,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61155,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61156,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61157,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61158,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61159,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61160,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61161,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61162,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61163,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61164,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61165,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61166,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61167,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61168,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61169,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61170,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61171,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61172,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61173,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61174,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61175,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61176,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61177,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61178,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61179,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61180,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61181,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61182,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61183,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61184,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61185,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61186,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61187,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61188,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61189,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61190,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61191,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61192,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61193,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61194,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61195,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61196,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61197,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61198,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61199,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61200,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61201,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61202,0
21:08.7,192.168.122.190,192.168.122.34,TCP,66,80,61203,0
21:08.8,192.168.122.190,192.168.122.46,TCP,66,80,49762,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60699,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60700,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60701,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60702,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60703,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60704,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60705,80,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,63769,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,63770,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,63771,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,63772,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,63773,0
21:08.8,192.168.122.190,192.168.122.46,TCP,66,80,49763,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,63774,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61204,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61205,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61206,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61207,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61208,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61209,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60667,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60666,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60665,80,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61210,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60663,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60664,80,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61211,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61212,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60667,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61213,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61214,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61215,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,63775,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61216,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61217,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61218,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61219,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60666,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61220,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61221,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60665,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61222,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61223,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61224,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61225,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60663,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61226,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60664,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61227,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61228,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61229,0
21:08.8,192.168.122.190,192.168.122.46,TCP,66,80,49764,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61230,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61231,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61232,0
21:08.8,192.168.122.190,192.168.122.46,TCP,66,80,49765,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61233,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61234,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61235,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61236,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61237,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61238,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61239,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61240,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61241,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61242,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61243,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61244,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60662,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60661,80,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61245,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61246,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61247,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61248,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61249,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61250,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61251,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60662,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61252,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61253,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60661,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60660,80,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60660,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60657,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60658,80,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60657,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60658,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60655,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60656,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60659,80,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60655,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60656,0
21:08.8,192.168.122.190,192.168.122.34,TCP,54,80,60659,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60706,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60707,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60708,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60709,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60710,80,0
21:08.8,192.168.122.34,192.168.122.190,TCP,54,60711,80,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61254,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61255,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61256,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61257,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61258,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61259,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61260,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61261,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61262,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61263,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61264,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61265,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61266,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61267,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61268,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61269,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61270,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61271,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61272,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61273,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61274,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61275,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61276,0
21:08.8,192.168.122.190,192.168.122.34,TCP,66,80,61277,0
